2|2014|712|Provision for Inventory Lost|.62|1066299.44|5300301
2|2014|712|Depreciation of Store Equipment|2.33|4001117.48|5121303
2|2014|712|Employee Income Tax - PPh Ps 21|.01|15000|5120206
2|2014|712|Casual / Contract Employee Salaries|.34|585000|5120207
2|2014|712|Amortization of Cost of Building Renovation|1.76|3023123.87|5201503
2|2014|714|Telephone|0|0|5200902
2|2014|725|Water|.02|39900|5201202
2|2014|725|Duties|.59|1000000|5201603
2|2014|725|Packing|.4|670609.98|5121601
2|2014|725|Electric|1.63|2760403|5201201
2|2014|725|Rounding|0|2.34|5300701
2|2014|725|Telephone|.01|22500|5200902
2|2014|725|Retribution|.08|135000|5201604
2|2014|725|Bank Charges|.07|110700|5201701
2|2014|725|Employee THR|.16|275000|5120106
2|2014|725|Officers THR|.13|215000|5200104
2|2014|725|Rent Building|3.17|5367231.64|5120701
2|2014|725|Store Supplies|.24|400598|5121201
2|2014|725|Minus Cash Sales|0|565|5300801
2|2014|725|Cost of Shrinkage|.2|342207.21|5300401
2|2014|725|Employee Salaries|2.79|4733064|5120101
2|2014|725|Officers Salaries|1.52|2584000|5200101
2|2014|725|Employee Incentive|.13|225000|5120208
2|2014|725|Officers Jamsostek|.05|84800|5200206
2|2014|725|Employee Allowances|.13|225000|5120102
2|2014|725|Officers Allowances|.07|122500|5200102
2|2014|725|Building's Insurance|.02|38958.33|5121801
2|2014|725|Local Government Tax|.1|170500|5201601
2|2014|725|Local Transportation|.06|108000|5120903
2|2014|725|Representation Expense|.04|60000|5200601
2|2014|725|Travelling - Operational|.12|210000|5121401
2|2014|725|Employee Overtime Premium|.04|72124|5120104
2|2014|725|Employee Medical Allowance|.02|32900|5120202
2|2014|725|Store Equipment Maintenance|.22|370000|5120502
2|2014|725|Provision for Inventory Lost|.87|1479222.6|5300301
2|2014|725|Depreciation of Store Equipment|1.24|2098401.35|5121303
2|2014|725|Employee Income Tax - PPh Ps 21|.01|21488|5120206
2|2014|725|Amortization of Cost of Building Renovation|.17|289554.66|5201503
2|2014|731|Water|.06|103300|5201202
2|2014|731|Packing|.64|1171884.85|5121601
2|2014|731|Donation|.01|10000|5201301
2|2014|731|Electric|1.91|3501055|5201201
2|2014|731|Rounding|0|361.87|5300701
2|2014|731|Telephone|.04|77302|5200902
2|2014|731|Networking|.07|137500|5200903
2|2014|731|Bank Charges|.05|93067|5201701
2|2014|731|Employee THR|.39|723000|5120106
2|2014|731|Officers THR|.11|195000|5200104
2|2014|731|Rent Building|2.36|4326047.36|5120701
2|2014|731|Store Supplies|.23|414181|5121201
2|2014|731|Minus Cash Sales|0|4856|5300801
2|2014|731|Cost of Shrinkage|.4|727816.55|5300401
2|2014|731|Employee Salaries|4.58|8400000|5120101
2|2014|731|Officers Salaries|1.9|3486516.13|5200101
2|2014|731|Employee Incentive|.1|175000|5120208
2|2014|731|Employee Allowances|.15|275000|5120102
2|2014|731|Officers Allowances|.15|270000|5200102
2|2014|731|Building's Insurance|.02|35416.67|5121801
2|2014|731|Local Government Tax|.04|78697.92|5201601
2|2014|731|Local Transportation|.05|94000|5120903
2|2014|731|Representation Expense|.04|75000|5200601
2|2014|731|Travelling - Operational|.22|410000|5121401
2|2014|731|Store Equipment Maintenance|.26|482000|5120502
2|2014|731|Provision for Inventory Lost|.88|1609553.77|5300301
2|2014|731|Depreciation of Store Equipment|.7|1276230.27|5121303
2|2014|731|Employee Income Tax - PPh Ps 21|.04|64358|5120206
2|2014|731|Amortization of Cost of Building Renovation|.07|123486.36|5201503
2|2014|740|Water|.29|531700|5201202
2|2014|740|Duties|.09|166666.67|5201603
2|2014|740|Packing|.62|1141254.4|5121601
2|2014|740|Postage|0|6000|5200901
2|2014|740|Electric|8.11|14918506|5201201
2|2014|740|Rounding|0|84.73|5300701
2|2014|740|Promotion|.2|361769.23|5120301
2|2014|740|Telephone|.07|120854|5200902
2|2014|740|Decoration|2.36|4340263.85|5120303
2|2014|740|Networking|.13|236500|5200903
2|2014|740|Bank Charges|.1|178900|5201701
2|2014|740|Employee THR|.22|401000|5120106
2|2014|740|Officers THR|.38|705000|5200104
2|2014|740|Rent Building|3.33|6125000|5120701
2|2014|740|Store Supplies|1.76|3236123|5121201
2|2014|740|Employee Uniform|.56|1025111.11|5121701
2|2014|740|Minus Cash Sales|0|3597|5300801
2|2014|740|Cost of Shrinkage|.92|1694929.48|5300401
2|2014|740|Employee Salaries|2.56|4710000|5120101
2|2014|740|Officers Salaries|4.32|7955200|5200101
2|2014|740|Employee Incentive|.02|30000|5120208
2|2014|740|Officers Jamsostek|.14|254400|5200206
2|2014|740|Employee Allowances|.05|100000|5120102
2|2014|740|Officers Allowances|1.06|1950000|5200102
2|2014|740|Building's Insurance|.02|35416.67|5121801
2|2014|740|Local Transportation|.38|698500|5120903
2|2014|740|Travelling - Operational|.04|70000|5121401
2|2014|740|Officers Medical Allowance|.03|49000|5200202
2|2014|740|Store Equipment Maintenance|.46|851000|5120502
2|2014|740|Provision for Inventory Lost|.83|1520899.77|5300301
2|2014|740|Depreciation of Store Equipment|2.24|4113617.45|5121303
2|2014|740|Employee Income Tax - PPh Ps 21|.04|75380|5120206
2|2014|740|Casual / Contract Employee Salaries|.73|1350000|5120207
2|2014|740|Amortization of Cost of Building Renovation|.15|278662.73|5201503
2|2014|751|Gas|.09|3733636|5121101
2|2014|751|Water|.03|1379500|5201202
2|2014|751|Duties|.14|5500000|5201603
2|2014|751|Packing|.14|5544035|5121601
2|2014|751|Postage|0|6000|5200901
2|2014|751|Electric|1.6|64386531|5201201
2|2014|751|Rounding|0|101.68|5300701
2|2014|751|Promotion|.07|2864800|5120301
2|2014|751|Telephone|.05|1956231|5200902
2|2014|751|Networking|.02|747250|5200903
2|2014|751|Advertising|.2|7832000|5120302
2|2014|751|Retribution|.01|550000|5201604
2|2014|751|Bank Charges|.04|1444000|5201701
2|2014|751|Employee THR|.28|11176000|5120106
2|2014|751|Officers THR|.08|3245000|5200104
2|2014|751|Rent Building|0|0|5120701
2|2014|751|Service & STNK|.01|410000|5120902
2|2014|751|Store Supplies|.21|8456903.13|5121201
2|2014|751|Cleaning Expense|.22|8738843|5120503
2|2014|751|Employee Uniform|.18|7220991.61|5121701
2|2014|751|Minus Cash Sales|0|5279|5300801
2|2014|751|Security Expense|.57|22738100|5120504
2|2014|751|Cost of Shrinkage|.92|36825834.83|5300401
2|2014|751|Employee Salaries|3.32|133033595.87|5120101
2|2014|751|Officers Salaries|.97|38868400|5200101
2|2014|751|Cafetaria Supplies|0|29000|5121501
2|2014|751|Credit Card Charge|.14|5757236.22|5120401
2|2014|751|Employee Incentive|.01|300000|5120208
2|2014|751|Gasoline & Parking|0|174500|5120901
2|2014|751|Officers Jamsostek|.03|1102400|5200206
2|2014|751|Employee Allowances|.05|2090000|5120102
2|2014|751|Officers Allowances|.01|300000|5200102
2|2014|751|Vehicle Maintenance|.01|400000|5120506
2|2014|751|Building Maintenance|.02|651500|5120501
2|2014|751|Building's Insurance|.03|1306818.18|5121801
2|2014|751|Local Government Tax|.19|7551875|5201601
2|2014|751|Office Car's Insurance|.01|307741.67|5200401
2|2014|751|Representation Expense|.02|792100|5200601
2|2014|751|Depreciation of Machine|.04|1480062.29|5121305
2|2014|751|Employee Overtime Premium|.06|2254048|5120104
2|2014|751|Employee Medical Allowance|.02|637000|5120202
2|2014|751|Officers Medical Allowance|.02|994700|5200202
2|2014|751|Bakery & Cook Food Supplies|.01|483984|5121502
2|2014|751|Store Equipment Maintenance|.09|3745000|5120502
2|2014|751|Third Professional Services|0|200000|5201801
2|2014|751|Employee Jamsostek (Salaries)|0|111807|5120105
2|2014|751|Employee Jamsostek (Allowance)|.02|766085|5120205
2|2014|751|Depreciation of Store Equipment|1.01|40689413.44|5121303
2|2014|751|Officers Income Tax - PPH Ps 21|0|189102|5200205
2|2014|751|Casual / Contract Employee Salaries|0|-195000|5120207
2|2014|751|Others General & Administration Expense|.01|400000|5209001
2|2014|751|Amortization of Cost of Building Renovation|.27|10967593.16|5201503
2|2014|751|Depreciation of Motor Vehicle - Operational|.08|3123250|5121302
2|2014|752|Water|.01|13700|5201202
2|2014|752|Packing|.32|429089.48|5121601
2|2014|752|Donation|.02|30000|5201301
2|2014|752|Electric|.79|1046142|5201201
2|2014|752|Rounding|0|98.63|5300701
2|2014|752|Telephone|.09|114185|5200902
2|2014|752|Networking|.07|99000|5200903
2|2014|752|Retribution|.19|250000|5201604
2|2014|752|Bank Charges|0|1400|5201701
2|2014|752|Employee THR|.34|454000|5120106
2|2014|752|Officers THR|.32|431000|5200104
2|2014|752|Store Supplies|.2|262491|5121201
2|2014|752|Employee Uniform|.08|110000|5121701
2|2014|752|Minus Cash Sales|0|3382|5300801
2|2014|752|Cost of Shrinkage|.37|493860.19|5300401
2|2014|752|Employee Salaries|4.81|6403709.68|5120101
2|2014|752|Officers Salaries|1.98|2636400|5200101
2|2014|752|Employee Incentive|.09|125000|5120208
2|2014|752|Gasoline & Parking|.01|11000|5120901
2|2014|752|Officers Jamsostek|.06|84800|5200206
2|2014|752|Employee Allowances|.17|225000|5120102
2|2014|752|Officers Allowances|.07|87500|5200102
2|2014|752|Building Maintenance|.37|490000|5120501
2|2014|752|Building's Insurance|.11|148750|5121801
2|2014|752|Local Transportation|.03|35000|5120903
2|2014|752|Representation Expense|.06|84000|5200601
2|2014|752|Depreciation of Building|5.97|7951306.82|5121301
2|2014|752|Store Equipment Maintenance|.09|115000|5120502
2|2014|752|Provision for Inventory Lost|.88|1168706.19|5300301
2|2014|752|Employee Jamsostek (Salaries)|.01|9423|5120105
2|2014|752|Employee Jamsostek (Allowance)|.05|64565|5120205
2|2014|752|Depreciation of Store Equipment|3.27|4351258.52|5121303
2|2014|752|Employee Income Tax - PPh Ps 21|.02|23975|5120206
2|2014|752|Amortization of Cost of Building Renovation|.69|911726.78|5201503
2|2014|901|Oil|57.58|4685851|5121001
2|2014|901|Packing|10.87|884573|5121601
2|2014|901|Store Supplies|14.44|1175186|5121201
2|2014|901|Others Selling Expense|13.34|1086021|5129999
2|2014|901|Travelling - Operational|3.77|306500|5121401
2|2014|102|NET SALES|100|10128118537.59|4100000
2|2014|103|NET SALES|100|3880910746.65|4100000
2|2014|104|NET SALES|100|11734183629.22|4100000
2|2014|107|NET SALES|100|508736749.99|4100000
2|2014|108|NET SALES|100|3370492176.86|4100000
2|2014|109|NET SALES|100|498535267.16|4100000
2|2014|110|NET SALES|100|1741863416.49|4100000
2|2014|111|NET SALES|100|2043961903.61|4100000
2|2014|112|NET SALES|100|85625568.23|4100000
2|2014|114|NET SALES|100|105021566.45|4100000
2|2014|116|NET SALES|100|2403700021.42|4100000
2|2014|117|NET SALES|100|1974242648.3|4100000
2|2014|120|NET SALES|100|3625344286.02|4100000
2|2014|121|NET SALES|100|3005654671.82|4100000
2|2014|122|NET SALES|100|14670079277.9|4100000
2|2014|123|NET SALES|100|10982954633.51|4100000
2|2014|124|NET SALES|100|2876081960.12|4100000
2|2014|129|NET SALES|100|957159653.3|4100000
2|2014|130|NET SALES|100|4443928190|4100000
2|2014|131|NET SALES|100|3823094944.64|4100000
2|2014|132|NET SALES|100|2185500780.37|4100000
2|2014|133|NET SALES|100|4524974875.16|4100000
2|2014|134|NET SALES|100|333912778.21|4100000
2|2014|136|NET SALES|100|2339710774.48|4100000
2|2014|137|NET SALES|100|9813095083.27|4100000
2|2014|138|NET SALES|100|2327300061.92|4100000
2|2014|139|NET SALES|100|42417995.47|4100000
2|2014|142|NET SALES|100|5414159368.39|4100000
2|2014|143|NET SALES|100|22242400889.25|4100000
2|2014|145|NET SALES|100|11002947574.39|4100000
2|2014|146|NET SALES|100|5658807297.66|4100000
2|2014|147|NET SALES|100|2880856242.88|4100000
2|2014|148|NET SALES|100|2777044478.78|4100000
2|2014|149|NET SALES|100|11594313683.95|4100000
2|2014|151|NET SALES|100|4708908281.87|4100000
2|2014|152|NET SALES|100|10169469551.78|4100000
2|2014|153|NET SALES|100|6449603885.94|4100000
2|2014|154|NET SALES|100|322949625.64|4100000
2|2014|156|NET SALES|100|4832448376.34|4100000
2|2014|157|NET SALES|100|4482000643.21|4100000
2|2014|158|NET SALES|100|4281157995.41|4100000
2|2014|159|NET SALES|100|10521309249.48|4100000
2|2014|161|NET SALES|100|9066248085.05|4100000
2|2014|162|NET SALES|100|8493137337.09|4100000
2|2014|163|NET SALES|100|2935520691.99|4100000
2|2014|165|NET SALES|100|4859722787.94|4100000
2|2014|166|NET SALES|100|11972001463.12|4100000
2|2014|168|NET SALES|100|4315796974.77|4100000
2|2014|169|NET SALES|100|3370926094.26|4100000
2|2014|170|NET SALES|100|1799044680.72|4100000
2|2014|171|NET SALES|100|28802669605.25|4100000
2|2014|172|NET SALES|100|8009759962.82|4100000
2|2014|173|NET SALES|100|3061464767.37|4100000
2|2014|174|NET SALES|100|4153442976.19|4100000
2|2014|176|NET SALES|100|6936733545.63|4100000
2|2014|178|NET SALES|100|6313545409.69|4100000
2|2014|179|NET SALES|100|7143203653.84|4100000
2|2014|180|NET SALES|100|293282359.09|4100000
2|2014|181|NET SALES|100|2158083230.73|4100000
2|2014|182|NET SALES|100|5569769714.88|4100000
2|2014|183|NET SALES|100|8653652687.17|4100000
2|2014|184|NET SALES|100|2636306446.49|4100000
2|2014|185|NET SALES|100|3932577522.7|4100000
2|2014|186|NET SALES|100|5563102775.44|4100000
2|2014|187|NET SALES|100|1770531169.79|4100000
2|2014|188|NET SALES|100|3721329798.06|4100000
2|2014|190|NET SALES|100|1414305249.39|4100000
2|2014|191|NET SALES|100|12755398469.18|4100000
2|2014|202|NET SALES|100|1853267836.88|4100000
2|2014|203|NET SALES|100|3445485356.59|4100000
2|2014|204|NET SALES|100|4190728030.08|4100000
2|2014|205|NET SALES|100|9389888441.13|4100000
2|2014|206|NET SALES|100|2001640832.68|4100000
2|2014|207|NET SALES|100|4707893416.63|4100000
2|2014|208|NET SALES|100|2996386207.32|4100000
2|2014|209|NET SALES|100|363529832.89|4100000
2|2014|210|NET SALES|100|425026270.75|4100000
2|2014|211|NET SALES|100|7291400286.54|4100000
2|2014|212|NET SALES|100|495757686.43|4100000
2|2014|213|NET SALES|100|609303285.16|4100000
2|2014|214|NET SALES|100|288876548.32|4100000
2|2014|215|NET SALES|100|513871150.46|4100000
2|2014|216|NET SALES|100|726667875.61|4100000
2|2014|217|NET SALES|100|611014727.72|4100000
2|2014|218|NET SALES|100|1075617848.22|4100000
2|2014|219|NET SALES|100|307915287.93|4100000
2|2014|222|NET SALES|100|495943007.55|4100000
2|2014|223|NET SALES|100|259096149.96|4100000
2|2014|224|NET SALES|100|327140287.51|4100000
2|2014|225|NET SALES|100|2588432357.39|4100000
2|2014|226|NET SALES|100|466210728.08|4100000
2|2014|227|NET SALES|100|1875110024.76|4100000
2|2014|228|NET SALES|100|610115084.29|4100000
2|2014|229|NET SALES|100|447440749.65|4100000
2|2014|230|NET SALES|100|1602409718.6|4100000
2|2014|231|NET SALES|100|251531022.28|4100000
2|2014|235|NET SALES|100|327424102.34|4100000
2|2014|236|NET SALES|100|621189737.65|4100000
2|2014|237|NET SALES|100|107431752.34|4100000
2|2014|238|NET SALES|100|609990688.77|4100000
2|2014|241|NET SALES|100|397376566.29|4100000
2|2014|243|NET SALES|100|1058825644.11|4100000
2|2014|247|NET SALES|100|633136147.55|4100000
2|2014|248|NET SALES|100|336199342.45|4100000
2|2014|401|NET SALES|100|478255579.47|4100000
2|2014|403|NET SALES|100|394889661.15|4100000
2|2014|404|NET SALES|100|255247808.14|4100000
2|2014|408|NET SALES|100|182621681.11|4100000
2|2014|409|NET SALES|100|165095236.64|4100000
2|2014|410|NET SALES|100|121472313.52|4100000
2|2014|411|NET SALES|100|218653088.02|4100000
2|2014|412|NET SALES|100|68250104.35|4100000
2|2014|413|NET SALES|100|194809101.22|4100000
2|2014|414|NET SALES|100|132790723.96|4100000
2|2014|415|NET SALES|100|99373054.01|4100000
2|2014|416|NET SALES|100|141067419.4|4100000
2|2014|417|NET SALES|100|253842635.11|4100000
2|2014|418|NET SALES|100|149965257.82|4100000
2|2014|419|NET SALES|100|467902980.32|4100000
2|2014|420|NET SALES|100|200838430.34|4100000
2|2014|421|NET SALES|100|217907534.04|4100000
2|2014|422|NET SALES|100|120620633.56|4100000
2|2014|423|NET SALES|100|173141049.93|4100000
2|2014|424|NET SALES|100|84457914.33|4100000
2|2014|425|NET SALES|100|166203028.64|4100000
2|2014|426|NET SALES|100|185394220.63|4100000
2|2014|427|NET SALES|100|173123381.36|4100000
2|2014|428|NET SALES|100|82396583.79|4100000
2|2014|429|NET SALES|100|189793801.94|4100000
2|2014|430|NET SALES|100|206790640.77|4100000
2|2014|431|NET SALES|100|141069347.62|4100000
2|2014|432|NET SALES|100|267684968.14|4100000
2|2014|433|NET SALES|100|192236218.83|4100000
2|2014|434|NET SALES|100|160194275.72|4100000
2|2014|435|NET SALES|100|118166257.95|4100000
2|2014|436|NET SALES|100|134916856.1|4100000
2|2014|437|NET SALES|100|166259677.97|4100000
2|2014|438|NET SALES|100|270282176.76|4100000
2|2014|439|NET SALES|100|124605996.61|4100000
2|2014|440|NET SALES|100|245367078.34|4100000
2|2014|441|NET SALES|100|142508306.94|4100000
2|2014|442|NET SALES|100|279830045.51|4100000
2|2014|443|NET SALES|100|126320445.28|4100000
2|2014|444|NET SALES|100|192074865.72|4100000
2|2014|445|NET SALES|100|90437428.74|4100000
2|2014|446|NET SALES|100|146125147.48|4100000
2|2014|447|NET SALES|100|240757620|4100000
2|2014|448|NET SALES|100|359466407.98|4100000
2|2014|449|NET SALES|100|278500417.45|4100000
2|2014|450|NET SALES|100|130071374.41|4100000
2|2014|451|NET SALES|100|200278560.86|4100000
2|2014|452|NET SALES|100|391690825.16|4100000
2|2014|453|NET SALES|100|227950631.89|4100000
2|2014|454|NET SALES|100|620307750.13|4100000
2|2014|455|NET SALES|100|109891644.48|4100000
2|2014|456|NET SALES|100|130935603.36|4100000
2|2014|457|NET SALES|100|340584685.86|4100000
2|2014|458|NET SALES|100|100895194.03|4100000
2|2014|459|NET SALES|100|231367028.47|4100000
2|2014|460|NET SALES|100|264062097.49|4100000
2|2014|461|NET SALES|100|200757000.36|4100000
2|2014|462|NET SALES|100|125000419.19|4100000
2|2014|463|NET SALES|100|215024247.07|4100000
2|2014|464|NET SALES|100|146972872.99|4100000
2|2014|465|NET SALES|100|244405149|4100000
2|2014|466|NET SALES|100|210531672.31|4100000
2|2014|467|NET SALES|100|136795911.48|4100000
2|2014|468|NET SALES|100|113636680.42|4100000
2|2014|469|NET SALES|100|194789475.74|4100000
2|2014|470|NET SALES|100|152589644.48|4100000
2|2014|471|NET SALES|100|144096211.43|4100000
2|2014|472|NET SALES|100|176575961.92|4100000
2|2014|473|NET SALES|100|169203788.86|4100000
2|2014|475|NET SALES|100|103277560.66|4100000
2|2014|476|NET SALES|100|136519671.1|4100000
2|2014|477|NET SALES|100|144620760.42|4100000
2|2014|478|NET SALES|100|227475859.58|4100000
2|2014|479|NET SALES|100|248374951.78|4100000
2|2014|481|NET SALES|100|105605235.07|4100000
2|2014|482|NET SALES|100|194483224.4|4100000
2|2014|483|NET SALES|100|189243158.89|4100000
2|2014|484|NET SALES|100|168785463.68|4100000
2|2014|485|NET SALES|100|225200341.62|4100000
2|2014|486|NET SALES|100|55243501.4|4100000
2|2014|487|NET SALES|100|112814786.42|4100000
2|2014|488|NET SALES|100|105378543.65|4100000
2|2014|489|NET SALES|100|208647588.91|4100000
2|2014|490|NET SALES|100|266221881.72|4100000
2|2014|491|NET SALES|100|147044777.94|4100000
2|2014|492|NET SALES|100|146134047.1|4100000
2|2014|493|NET SALES|100|165374089.57|4100000
2|2014|494|NET SALES|100|187532131.16|4100000
2|2014|495|NET SALES|100|146986506.28|4100000
2|2014|496|NET SALES|100|129197858.99|4100000
2|2014|497|NET SALES|100|153675768.73|4100000
2|2014|498|NET SALES|100|127178327.56|4100000
2|2014|499|NET SALES|100|114877467.74|4100000
2|2014|500|NET SALES|100|220035136.78|4100000
2|2014|501|NET SALES|100|137322192.42|4100000
2|2014|502|NET SALES|100|103157732.83|4100000
2|2014|503|NET SALES|100|137947329.9|4100000
2|2014|504|NET SALES|100|192034309.1|4100000
2|2014|505|NET SALES|100|259469933.59|4100000
2|2014|506|NET SALES|100|326353531.2|4100000
2|2014|507|NET SALES|100|284259520.52|4100000
2|2014|508|NET SALES|100|286227740.67|4100000
2|2014|509|NET SALES|100|248066137.34|4100000
2|2014|510|NET SALES|100|275314232.83|4100000
2|2014|511|NET SALES|100|185572569.28|4100000
2|2014|512|NET SALES|100|239671025.77|4100000
2|2014|513|NET SALES|100|169335969.6|4100000
2|2014|514|NET SALES|100|386267790.07|4100000
2|2014|515|NET SALES|100|118047113.78|4100000
2|2014|516|NET SALES|100|149344381.73|4100000
2|2014|517|NET SALES|100|155432430.85|4100000
2|2014|518|NET SALES|100|245191055.73|4100000
2|2014|519|NET SALES|100|132163600.38|4100000
2|2014|520|NET SALES|100|333670716.5|4100000
2|2014|521|NET SALES|100|400497034.63|4100000
2|2014|522|NET SALES|100|240596614.75|4100000
2|2014|523|NET SALES|100|70646278.82|4100000
2|2014|524|NET SALES|100|211947914.06|4100000
2|2014|525|NET SALES|100|115325726.74|4100000
2|2014|527|NET SALES|100|103770008.45|4100000
2|2014|528|NET SALES|100|150701126.6|4100000
2|2014|530|NET SALES|100|102635949.17|4100000
2|2014|531|NET SALES|100|42148616.21|4100000
2|2014|533|NET SALES|100|173798301.25|4100000
2|2014|534|NET SALES|100|110563379.86|4100000
2|2014|535|NET SALES|100|122415448.73|4100000
2|2014|536|NET SALES|100|267917912.73|4100000
2|2014|537|NET SALES|100|146742194.35|4100000
2|2014|538|NET SALES|100|103733608.21|4100000
2|2014|539|NET SALES|100|208300945.97|4100000
2|2014|540|NET SALES|100|116820473.46|4100000
2|2014|541|NET SALES|100|243984322.53|4100000
2|2014|542|NET SALES|100|162943719.43|4100000
2|2014|543|NET SALES|100|128094855.65|4100000
2|2014|544|NET SALES|100|140991006.95|4100000
2|2014|545|NET SALES|100|97347095.89|4100000
2|2014|546|NET SALES|100|353605885.05|4100000
2|2014|547|NET SALES|100|170529936.26|4100000
2|2014|598|NET SALES|100|2690000|4100000
2|2014|599|NET SALES|100|6316827758.57|4100000
2|2014|601|NET SALES|100|201665968.69|4100000
2|2014|602|NET SALES|100|215812560.39|4100000
2|2014|603|NET SALES|100|192806796.23|4100000
2|2014|614|NET SALES|100|150054853.6|4100000
2|2014|617|NET SALES|100|127779166.03|4100000
2|2014|692|NET SALES|100|207947776.67|4100000
2|2014|694|NET SALES|100|219520630.52|4100000
2|2014|697|NET SALES|100|369166480.05|4100000
2|2014|706|NET SALES|100|143868912.86|4100000
2|2014|712|NET SALES|100|171679749.96|4100000
2|2014|725|NET SALES|100|169553450.28|4100000
2|2014|731|NET SALES|100|183365094.16|4100000
2|2014|740|NET SALES|100|183973275.93|4100000
2|2014|751|NET SALES|100|4012122625.64|4100000
2|2014|752|NET SALES|100|133092365.6|4100000
2|2014|101|TOTAL EXPENSE|100|25001961894.24|5000000
2|2014|102|TOTAL EXPENSE|100|2247881144.71|5000000
2|2014|103|TOTAL EXPENSE|100|743608887.23|5000000
2|2014|104|TOTAL EXPENSE|100|1781358029.16|5000000
2|2014|107|TOTAL EXPENSE|100|193663413.57|5000000
2|2014|108|TOTAL EXPENSE|100|411813390.63|5000000
2|2014|109|TOTAL EXPENSE|100|84171842.65|5000000
2|2014|110|TOTAL EXPENSE|100|256999363.7|5000000
2|2014|111|TOTAL EXPENSE|100|508961798.05|5000000
2|2014|112|TOTAL EXPENSE|100|17352501.23|5000000
2|2014|114|TOTAL EXPENSE|100|36617706.45|5000000
2|2014|116|TOTAL EXPENSE|100|601073488.03|5000000
2|2014|117|TOTAL EXPENSE|100|420910941.61|5000000
2|2014|119|TOTAL EXPENSE|100|-21000000|5000000
2|2014|120|TOTAL EXPENSE|100|757546753.55|5000000
2|2014|121|TOTAL EXPENSE|100|376797003.97|5000000
2|2014|122|TOTAL EXPENSE|100|1978759887.08|5000000
2|2014|123|TOTAL EXPENSE|100|1388994999.83|5000000
2|2014|124|TOTAL EXPENSE|100|701079818.74|5000000
2|2014|125|TOTAL EXPENSE|100|571291652.18|5000000
2|2014|126|TOTAL EXPENSE|100|42675842.92|5000000
2|2014|127|TOTAL EXPENSE|100|367693516.41|5000000
2|2014|129|TOTAL EXPENSE|100|206208006.22|5000000
2|2014|130|TOTAL EXPENSE|100|745192888.92|5000000
2|2014|131|TOTAL EXPENSE|100|517493406.57|5000000
2|2014|132|TOTAL EXPENSE|100|927148290.69|5000000
2|2014|133|TOTAL EXPENSE|100|924427137.52|5000000
